173,7938
5032,9148
4946,7711
7031,639
2611,9223
7464,859
5041,3726
6940,9473
3937,3637
2033,7564
8409,6868
623,2237
2716,9631
3355,4070
91,9118
4056,674
4825,7003
9757,1799
7389,2247
830,4781
35,6684
6466,7098
5136,6986
8615,7119
6199,2884
6807,4660
532,258
8234,2144
9935,585
5063,7225
64,2184
5154,2959
8200,9477
3918,1394
4059,6098
3003,9648
9389,5027
4566,5956
3705,9329
5526,3760
7846,7925
5435,8349
1276,3266
8876,9250
7713,2508
2925,8672
6548,2343
5965,8608
2346,9416
960,8665
3626,1322
2499,7079
844,2875
496,2183
438,6618
5028,6614
2356,8201
6677,810
7544,3431
7003,2084
5802,2209
1949,9411
438,5304
445,115
9490,1013
7940,2506
3288,1287
9049,9936
762,7082
979,9724
4660,9082
7315,5847
1267,1812
4421,3062
7002,2386
7932,2767
5723,6629
4699,5282
3389,4508
760,3785
782,1769
9334,4249
661,2022
1571,7954
9731,2659
3202,3282
6901,2880
545,9676
9510,2145
6245,8175
959,2258
9679,7529
5993,3341
4940,8501
3365,7868
7145,3246
4494,1523
5319,1
5520,1242
2518,8936
6371,1792
3044,1674
3627,860
6053,3012
7471,7826
1123,5615
947,4610
3616,579
9660,113
4035,9759
7447,510
1047,2538
2796,2969
4081,6034
8017,695
6947,7965
4096,5874
6061,4085
5721,7900
5132,5274
3127,3683
6289,2211
2064,1979
8158,2784
8224,8700
2184,1255
1190,1275
4892,4967
3157,1905
1901,1761
5938,8225
7473,9165
2950,5050
4716,2666
9728,3214
2046,2354
9331,5496
459,2453
4946,8056
4571,6830
6954,3759
7712,7979
914,7401
3896,1553
4066,291
2872,8207
6249,1153
3517,4503
2129,8836
6923,4672
4103,8298
919,2329
3712,9804
2629,7499
8859,7569
8930,3333
5959,5663
9393,1032
4480,72
4682,6231
8950,4612
655,9523
2253,8483
4330,9874
7758,486
377,6120
6472,1440
1048,479
2465,3522
3302,4156
2933,7637
2313,8440
8240,7087
1183,9873
1830,3089
8700,2358
9505,7003
5721,3895
1108,9836
2602,5440
4861,8064
8829,4448
5757,3317
2150,3808
5220,3843
4399,6624
2894,522
8251,7188
9234,8585
7126,2484
9284,7979
6723,4731
9534,5145
3077,4723
4849,5294
1045,6018
6379,2017
761,6218
5359,6513
7465,1342
3721,935
3073,7201
2744,5991
2638,4834
5970,2399
9977,372
6035,7128
488,8668
2357,3900
7393,5116
4372,4726
5778,6996
6182,4489
8360,4252
114,6504
8762,3012
2197,3325
9851,4500
1663,2991
4335,2688
8592,1928
1363,4866
6132,6574
4743,2581
4156,6241
9496,6351
8977,4695
5680,8593
9250,3684
128,3953
6692,6057
9953,6171
9925,3210
8783,7123
1808,6162
9386,7814
8099,3712
753,24
9900,8061
9337,7502
6610,477
5709,5021
4718,6808
6801,6788
4341,1218
6187,1827
5845,7016
7627,3931
1072,4380
8430,2180
2604,817
4369,1709
9256,6446
1201,2348
7677,2824
7284,4184
7671,9719
8133,4283
3923,7088
6573,2192
9280,1110
5773,6247
6024,8804
9610,9098
6513,3043
2247,489
2425,3053
5463,7898
867,3076
3595,5188
9679,9265
9201,4274
5086,5820
9633,5872
838,4932
1235,1678
3139,188
1976,1046
8067,4363
8480,7605
2961,6885
8427,7198
3467,3308
4225,2476
6291,3141
6348,1176
8114,2274
3922,823
1459,7318
6456,6314
2112,7812
4862,9810
5969,4096
7192,971
6302,9070
231,1889
554,4159
9938,255
5048,3125
9114,265
8898,8379
4003,8993
5114,5911
7763,5589
9926,2437
133,3147
6885,8787
1266,3404
8714,8963
4608,757
8561,8298
8767,9095
270,3411
6499,3917
5769,7490
7554,3466
6323,8333
9364,7549
2939,1351
1533,5103
5669,7752
7128,9895
406,5659
557,3573
3660,4465
4179,254
4576,1989
2972,2301
3658,484
6227,4795
1975,1506
8562,4446
2274,4932
2640,2381
8578,3680
3233,5104
5999,4937
2302,3112
5763,7063
413,1232
1364,8300
2827,2070
6703,9602
9144,3580
4026,2028
7681,6710
7310,1829
4635,4442
5941,8619
2012,5270
9330,7761
2643,438
9257,6178
3457,2276
7252,3559
2405,9156
1316,5914
4274,8175
2823,8432
7125,9730
1786,5320
9777,8410
3067,6142
5611,3614
7740,3065
2512,6775
1113,6296
3968,3859
5175,4955
9788,7440
6048,4138
3833,1101
561,8070
1879,8204
9168,935
5803,3748
6612,2337
596,5804
8615,8373
325,3835
786,1688
2933,9953
2559,4984
8989,8245
8329,6634
5367,8740
6694,4722
2668,3663
4170,4210
6946,5392
6293,9457
1836,5291
605,2118
3479,5855
1365,4296
9256,158
8381,7451
1071,4126
6117,3554
9067,3511
1512,8709
3339,9339
2022,4989
7388,4463
5577,9742
2875,4814
5776,169
5976,9094
3649,6255
9513,8522
2694,2222
1699,7039
7483,5874
2792,8799
8697,7682
3418,9568
769,9764
847,4161
1867,4735
3301,904
7788,1163
4508,2578
7028,457
4798,4032
496,7505
9008,7476
6377,2394
1857,9392
1803,4215
6298,8012
6361,1169
5831,9806
3626,8603
9800,5017
7233,629
1890,7303
9134,7161
2406,2681
8974,395
1782,5707
6522,2332
4691,2660
9615,7082
9627,2792
6124,4873
6628,9412
515,4348
6695,5031
2168,2595
4228,5469
2928,2420
7506,8932
402,2395
194,1055
7775,8619
4856,4131
867,7343
6641,4759
3122,1364
1575,7348
5803,1554
2891,2153
3232,834
7978,8109
5551,9414
2921,6120
8600,8192
9918,4146
6870,4022
2136,6737
7856,5119
7444,8663
9943,7889
6226,494
6647,5842
3604,6555
7224,1633
3001,7372
7323,8151
3689,6263
8061,9831
6186,3615
2152,3879
6537,9673
8001,7070
5803,4682
2740,383
8408,5198
4737,1867
7204,5505
6685,9093
3903,8650
3596,6013
7186,191
6243,9801
1889,8650
3656,9755
8967,8561
7114,9066
6368,2996
8384,2881
2984,5130
3292,3477
4247,798
4576,208
3396,9990
6928,5305
5655,727
1361,1308
5760,798
578,7152
3388,8274
5036,5641
9237,9104
9989,7393
450,4316
8508,511
9350,4570
8540,2701
7965,8417
982,9906
617,941
4140,3657
208,6726
5230,85
4087,7994
281,134
1350,9579
835,5508
7092,7964
3661,3997
9159,866
6594,7219
2675,2993
4187,4855
2928,4088
140,1441
8779,8814
147,3097
4624,3554
5529,9898
5246,6871
2792,3216
2771,2674
2996,6694
9136,4200
3488,9347
5674,3387
4997,4755
6186,578
2311,8049
4664,792
7690,9362
4177,2882
6069,369
526,7228
4016,2057
9056,7857
1807,4084
9402,8141
7191,9654
8869,8950
283,6308
5239,8090
2997,9360
8530,9265
7106,8799
9079,3397
1356,213
272,6446
12,6125
4747,1656
9771,9131
880,9687
8833,1982
9041,8807
5594,5167
8201,7408
1657,7590
5414,9431
9606,2716
373,2171
4132,5192
1719,9806
6231,124
1249,3142
2740,9855
1252,905
5563,4454
2541,7279
8062,8383
6366,3106
2736,1621
7307,7188
2051,4513
9209,2216
584,444
